OBJECTID,PARCEL_I,STNUMBER,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_STNAME,CITY,ZIPCODE,ADDRESS,STATUS,SHAPEAREA,SHAPELEN
353270,1080239,3712,N,RURAL,ST,,RURAL ST,INDIANAPOLIS,46218,3712 N RURAL ST,Abandoned,10000.637242715,500.012017516458
353274,1037988,3701,N,RURAL,ST,,RURAL ST,INDIANAPOLIS,46218,3701 N RURAL ST,Abandoned,9999.87951160724,400.000714035807
353294,1025997,3448,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46218,3450 N PARKER AVE,Abandoned,14999.2434329063,549.989514686691
353307,1071616,3622,,HEMLOCK,AVE,,HEMLOCK AVE,INDIANAPOLIS,46205,3622 HEMLOCK AVE,Abandoned,7727.21216647359,407.010262838784
353326,1060415,3729,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46218,3729 N PARKER AVE,Abandoned,10000.0180579187,500.002141686055
353335,1051445,3744,N,LASALLE,ST,,LASALLE ST,INDIANAPOLIS,46218,3744 N LASALLE ST,Abandoned,12749.931227722,610.002626693737
353397,1065693,1226,S,RICHLAND,ST,,RICHLAND ST,INDIANAPOLIS,46221,1226 S RICHLAND ST,Abandoned,5481.96152413663,354.082056884716
353413,1007554,1245,S,BELMONT,AVE,,BELMONT AVE,INDIANAPOLIS,46221,1245 S BELMONT AVE,Vacant,5152.65512264137,337.637596180722
353440,1054557,3320,N,NEW JERSEY,ST,,NEW JERSEY ST,INDIANAPOLIS,46205,3320 N NEW JERSEY ST,Abandoned,6576.36604598814,363.066561129961
353496,1004923,1209,,SHEPARD,ST,,SHEPARD ST,INDIANAPOLIS,46221,1209 SHEPARD ST,Abandoned,5254.96714633289,352.625439375652
353508,1006214,1228,S,REISNER,ST,,REISNER ST,INDIANAPOLIS,46221,1228 S REISNER ST,Abandoned,5924.71432998862,376.265545178703
353509,1018379,1252,S,REISNER,ST,,REISNER ST,INDIANAPOLIS,46221,1252 S REISNER ST,Abandoned,5920.0806357838,376.03460408528
353546,1060866,1425,N,TUXEDO,ST,,TUXEDO ST,INDIANAPOLIS,46201,1425 N TUXEDO ST,Abandoned,6108.6157556017,385.430935962505
353575,1064223,3316,,RALSTON,AVE,,RALSTON AVE,INDIANAPOLIS,46218,3316 RALSTON AVE,Abandoned,6725.99433927262,416.315514561849
353603,1015146,710,N,HIGHLAND,AVE,,HIGHLAND AVE,INDIANAPOLIS,46202,710 N HIGHLAND AVE,Abandoned,5005.76142134429,356.037965089625
353627,1012229,548,N,HIGHLAND,AVE,,HIGHLAND AVE,INDIANAPOLIS,46202,548 N HIGHLAND AVE,Abandoned,5005.73907539419,356.037955162528
353647,1050618,953,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46201,953 N DEARBORN ST,Abandoned,4574.14351702106,314.201729582826
353655,1028920,937,N,EWING,ST,,EWING ST,INDIANAPOLIS,46201,937 N EWING ST,Abandoned,4435.23428795292,314.011638314525
353665,1016732,2169,,MADISON,AVE,,MADISON AVE,INDIANAPOLIS,46225,2169 MADISON AVE,Abandoned,4084.90543242627,308.303397683477
353686,1053056,1052,W,35TH,ST,,35TH ST,INDIANAPOLIS,46208,1052 W 35TH ST,Abandoned,5250.33861587816,370.022791217576
353687,1010204,1049,W,35TH,ST,,35TH ST,INDIANAPOLIS,46208,1049 W 35TH ST,Vacant,5251.04060715994,370.031966900589
353688,1056560,1045,W,35TH,ST,,35TH ST,INDIANAPOLIS,46208,1045 W 35TH ST,Abandoned,5250.29324736126,370.022124129728
353689,1037079,3506,,CLIFTON,ST,,CLIFTON ST,INDIANAPOLIS,46208,3506 CLIFTON ST,Abandoned,6000.33588293271,380.022224593618
353690,1002238,1058,W,35TH,ST,,35TH ST,INDIANAPOLIS,46208,1058 W 35TH ST,Abandoned,5250.28431152149,370.022137913583
353717,1002625,3452,N,CHESTER,AVE,,CHESTER AVE,INDIANAPOLIS,46218,3452 N CHESTER AVE,Abandoned,6922.97280671768,393.014565360636
353719,1055225,3443,N,CHESTER,AVE,,CHESTER AVE,INDIANAPOLIS,46218,3443 N CHESTER AVE,Abandoned,6071.97571202429,356.012689475958
353722,1024948,3412,N,DENNY,ST,,DENNY ST,INDIANAPOLIS,46218,3412 N DENNY ST,Abandoned,6785.96570343729,391.614599906222
353748,1029810,1315,S,REISNER,ST,,REISNER ST,INDIANAPOLIS,46221,1315 S REISNER ST,Abandoned,5120.24130491705,340.604264709467
353777,1070626,921,N,EWING,ST,,EWING ST,INDIANAPOLIS,46201,921 N EWING ST,Vacant,4433.12433637422,313.921070593346
353782,1007769,909,N,EWING,ST,,EWING ST,INDIANAPOLIS,46201,909 N EWING ST,Abandoned,4432.64074466085,313.871218755633
353783,1059681,901,N,EWING,ST,,EWING ST,INDIANAPOLIS,46201,901 N EWING ST,Abandoned,4432.8335219194,313.881643953422
353818,1002787,1622,E,34TH,ST,,34TH ST,INDIANAPOLIS,46218,1622 E 34TH ST,Abandoned,6279.56393031578,393.981570976258
353829,1051501,3350,,HOVEY,ST,,HOVEY ST,INDIANAPOLIS,46218,3350 HOVEY ST,Abandoned,6759.74763234923,418.004958589762
353833,1074296,3308,,SCHOFIELD,AVE,,SCHOFIELD AVE,INDIANAPOLIS,46218,3308 SCHOFIELD AVE,Abandoned,6853.85213328395,422.702526524435
353834,1077904,3354,,HOVEY,ST,,HOVEY ST,INDIANAPOLIS,46218,3354 HOVEY ST,Abandoned,6759.75421865203,418.005505386874
353845,1077652,2257,N,HARDING,ST,,HARDING ST,INDIANAPOLIS,46208,2257 N HARDING ST,Vacant,3772.08581288447,275.443139889969
353846,1079624,2193,N,HARDING,ST,,HARDING ST,INDIANAPOLIS,46208,2193 N HARDING ST,Abandoned,4454.91403822529,335.992737382321
353851,1074300,3315,,SCHOFIELD,AVE,,SCHOFIELD AVE,INDIANAPOLIS,46218,3315 SCHOFIELD AVE,Abandoned,6593.86973300847,409.702823658591
353884,1078228,2601,E,NEW YORK,ST,,NEW YORK ST,INDIANAPOLIS,46201,2601 E NEW YORK ST,Vacant,22866.5656032426,615.778009032825
353913,1070810,1226,W,21ST,ST,,21ST ST,INDIANAPOLIS,46202,1226 W 21ST ST,Abandoned,4320.07758101159,334.003032630854
353962,1059779,1421,,HERSCHELL,AVE,,HERSCHELL AVE,INDIANAPOLIS,46202,1421 HERSCHELL AVE,Abandoned,5600.14861311788,360.004242789871
353981,1019679,1117,S,EAST,ST,,EAST ST,INDIANAPOLIS,46225,1117 S EAST ST,Vacant,3489.6479120114,243.437495800236
354004,1054658,3707,E,35TH,ST,,35TH ST,INDIANAPOLIS,46218,3707 E 35TH ST,Abandoned,7892.46843003158,466.999091422829
354019,1043298,1501,W,22ND,ST,,22ND ST,INDIANAPOLIS,46202,1501 W 22ND ST,Vacant,5443.41991772173,350.795240818861
354025,1055513,1415,W,23RD,ST,,23RD ST,INDIANAPOLIS,46208,1415 W 23RD ST,Abandoned,5599.98414305446,359.99511980696
354044,1035486,3329,E,NEW YORK,ST,,NEW YORK ST,INDIANAPOLIS,46201,3329 E NEW YORK ST,Abandoned,5747.13256271536,353.785139397261
354045,1059526,3333,,ROBSON,ST,,ROBSON ST,INDIANAPOLIS,46201,3333 ROBSON ST,Abandoned,5053.6838840148,341.995177709222
354051,1062576,3315,E,VERMONT,ST,,VERMONT ST,INDIANAPOLIS,46201,3315 E VERMONT ST,Abandoned,5053.81678979066,342.003889416903
354052,1079010,310,N,KEALING,AVE,,KEALING AVE,INDIANAPOLIS,46201,310 N KEALING AVE,Abandoned,2509.99697266963,207.257326572245
354067,1062262,3343,N,ARSENAL,AVE,,ARSENAL AVE,INDIANAPOLIS,46218,3343 N ARSENAL AVE,Abandoned,6759.52566649629,417.995385960077
354098,1084419,3359,N,GRANT,AVE,,GRANT AVE,INDIANAPOLIS,46218,3359 N GRANT AVE,Vacant,5414.61631375787,337.843588362249
354107,1055360,3334,N,CHESTER,AVE,,CHESTER AVE,INDIANAPOLIS,46218,3334 N CHESTER AVE,Abandoned,6721.11674713546,380.005181043563
354120,1056653,3635,N,GALE,ST,,GALE ST,INDIANAPOLIS,46218,3635 N GALE ST,Abandoned,9307.50630713593,444.203506101417
354135,1047562,3716,E,34TH,ST,,34TH ST,INDIANAPOLIS,46218,3716 E 34TH ST,Abandoned,6929.31641536203,378.990064031716
354144,1033733,255,E,CAVEN,ST,,CAVEN ST,INDIANAPOLIS,46225,255 E CAVEN ST,Abandoned,3529.24034614408,284.597904050487
354171,1057144,1445,W,34TH,ST,,34TH ST,INDIANAPOLIS,46208,1445 W 34TH ST,Abandoned,5675.55636422569,394.321125800669
354172,1057781,1425,W,34TH,ST,,34TH ST,INDIANAPOLIS,46208,1425 W 34TH ST,Abandoned,5706.69209966069,396.100320010501
354244,1060621,448,N,STATE,AVE,,STATE AVE,INDIANAPOLIS,46201,448 N STATE AVE,Vacant,4941.51884121339,327.081947665109
354255,1075628,419,N,GRAY,ST,,GRAY ST,INDIANAPOLIS,46201,419 N GRAY ST,Vacant,3779.9992001028,282.005051421312
354256,1029577,429,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,429 N OAKLAND AVE,Abandoned,4164.57532281534,288.22063848873
354258,1056502,325,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,325 N OAKLAND AVE,Abandoned,4164.57924172417,288.220304069794
354259,1071661,433,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,433 N OAKLAND AVE,Vacant,4163.51363984496,288.200537912228
354291,1023704,917,S,KENWOOD,AVE,,KENWOOD AVE,INDIANAPOLIS,46225,917 S KENWOOD AVE,Vacant,2700.01552353281,240.178950271135
354298,1011865,942,S,KENWOOD,AVE,,KENWOOD AVE,INDIANAPOLIS,46225,942 S KENWOOD AVE,Abandoned,2700.15646851828,240.168423729381
354329,1082641,325,N,LASALLE,ST,,LASALLE ST,INDIANAPOLIS,46201,325 N LASALLE ST,Abandoned,5320.13384408777,356.013636390972
354330,1026266,441,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,441 N OAKLAND AVE,Abandoned,3871.69604908895,282.592281780411
354336,1077961,408,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46201,408 N DEARBORN ST,Abandoned,4319.69790593414,311.988834786141
354344,1002450,2938,E,MICHIGAN,ST,,MICHIGAN ST,INDIANAPOLIS,46201,2938 E MICHIGAN ST,Abandoned,1995.06316486569,434.639950141822
354345,1038272,2801,E,MICHIGAN,ST,,MICHIGAN ST,INDIANAPOLIS,46201,2801 E MICHIGAN ST,Abandoned,16167.0565262685,508.740627601627
354350,1078436,403,N,GRAY,ST,,GRAY ST,INDIANAPOLIS,46201,403 N GRAY ST,Vacant,3780.35917079085,282.025059965326
354357,1003807,445,N,GRAY,ST,,GRAY ST,INDIANAPOLIS,46201,445 N GRAY ST,Abandoned,3779.99382774896,282.005384465529
354361,1002451,2942,E,MICHIGAN,ST,,MICHIGAN ST,INDIANAPOLIS,46201,2942 E MICHIGAN ST,Abandoned,3247.69230333505,507.764225618765
354378,1067986,825,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,825 N PARKER AVE,Abandoned,5056.28521528782,346.270863152627
354379,1066416,625,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,625 N PARKER AVE,Abandoned,6377.1867555437,374.664725448756
354380,1049451,821,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,821 N PARKER AVE,Abandoned,5195.26167654789,352.612159659889
354385,1023749,928,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,928 N PARKER AVE,Vacant,6000.81175259382,415.268887781244
354400,1024820,646,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,646 N PARKER AVE,Abandoned,5108.46476058998,339.989664163984
354405,1023164,921,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,921 N OAKLAND AVE,Abandoned,5029.44391595664,354.951574769034
354435,1054212,816,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,816 N PARKER AVE,Abandoned,5109.02418444856,340.019289527783
354440,1024920,917,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,917 N PARKER AVE,Abandoned,4651.28311706968,335.789544972857
354443,1065245,920,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,920 N PARKER AVE,Abandoned,6000.16273030332,415.230173663724
354444,1025122,925,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,925 N OAKLAND AVE,Abandoned,5029.82150731083,354.971918635565
354446,1066733,813,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,813 N PARKER AVE,Abandoned,3791.10587075226,534.323009620965
354455,1039888,635,N,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46201,635 N OXFORD ST,Abandoned,5449.64554189372,357.489462245833
354458,1074709,949,N,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46201,949 N OXFORD ST,Abandoned,3518.48486302836,274.33451827085
354466,1009691,908,N,RURAL,ST,,RURAL ST,INDIANAPOLIS,46201,908 N RURAL ST,Abandoned,3239.9809200009,241.999537304628
354472,1060438,937,N,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46201,937 N OXFORD ST,Abandoned,3518.46674630938,274.334173456121
354474,1040437,931,N,RURAL,ST,,RURAL ST,INDIANAPOLIS,46201,931 N RURAL ST,Abandoned,5737.31044360096,361.868732602104
354570,1053654,3504,E,10TH,ST,,10TH ST,INDIANAPOLIS,46201,3504 E 10TH ST,Abandoned,2799.98939094752,219.999651501847
354573,1007505,3534,E,10TH,ST,,10TH ST,INDIANAPOLIS,46201,3534 E 10TH ST,Vacant,11199.9379149422,439.998974522292
354588,1037235,911,N,KEALING,AVE,,KEALING AVE,INDIANAPOLIS,46201,911 N KEALING AVE,Abandoned,17713.5939297396,535.203075428738
354684,1089528,1430,N,DENNY,ST,,DENNY ST,INDIANAPOLIS,46201,1430 N DENNY ST,Abandoned,6481.36467842007,373.800258490544
354700,1033498,3535,E,VERMONT,ST,,VERMONT ST,INDIANAPOLIS,46201,3535 E VERMONT ST,Vacant,5372.68322209471,348.64144667348
354710,1035678,3601,E,VERMONT,ST,,VERMONT ST,INDIANAPOLIS,46201,3601 E VERMONT ST,Abandoned,4860.38233999019,342.030370451622
354722,1066933,445,N,SHERMAN,DR,,SHERMAN DR,INDIANAPOLIS,46201,445 N SHERMAN DR,Abandoned,5399.37896902082,349.95823526553
354740,1060358,552,N,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46201,552 N OXFORD ST,Abandoned,5670.58129956472,354.029810709245
354743,1014935,528,N,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46201,528 N OXFORD ST,Abandoned,4861.25591517533,342.051799237864
354751,1042927,535,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,535 N PARKER AVE,Abandoned,5106.49769299982,361.794519782775
354753,1049436,533,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,533 N PARKER AVE,Abandoned,5114.35701508843,362.243917560383
354762,1018652,520,N,GRAY,ST,,GRAY ST,INDIANAPOLIS,46201,520 N GRAY ST,Abandoned,5320.00652077645,356.013239065595
354773,1011989,555,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46201,555 N DEARBORN ST,Abandoned,4633.40448633743,315.227985734183
354775,1042004,521,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46201,521 N DEARBORN ST,Abandoned,4621.8437579815,315.028042927109
354894,1022508,1904,E,MARYLAND,ST,,MARYLAND ST,INDIANAPOLIS,46201,1904 E MARYLAND ST,Abandoned,4415.71437987303,300.888996582025
354910,1007321,334,,JEFFERSON,AVE,,JEFFERSON AVE,INDIANAPOLIS,46201,334 JEFFERSON AVE,Abandoned,5240.85510069072,340.662886553668
355048,1009579,1517,S,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46203,1517 S OXFORD ST,Vacant,7165.53445578611,377.984054629246
355052,1001801,815,W,28TH,ST,,28TH ST,INDIANAPOLIS,46208,815 W 28TH ST,Abandoned,7553.95411765184,371.801171271477
355120,1004861,1046,,CHURCHMAN,AVE,,CHURCHMAN AVE,INDIANAPOLIS,46203,1046 CHURCHMAN AVE,Abandoned,4532.86732357014,326.08230015611
355120,1004861,1046,,CHURCHMAN,AVE,,CHURCHMAN AVE,INDIANAPOLIS,46203,1048 CHURCHMAN AVE,Abandoned,4532.86732357014,326.08230015611
355161,1038933,1645,,SOUTHEASTERN,AVE,,SOUTHEASTERN AVE,INDIANAPOLIS,46201,1645 SOUTHEASTERN AVE,Abandoned,15084.2498624104,508.18949861937
355225,1021513,3707,,CAROLINE,AVE,,CAROLINE AVE,INDIANAPOLIS,46218,3707 CAROLINE AVE,Abandoned,16845.447137771,520.645825473824
355241,1030065,2401,N,TALBOTT,ST,,TALBOTT ST,INDIANAPOLIS,46205,2401 N TALBOTT ST,Vacant,5608.0232436863,355.734291697337
355261,1075383,1230,S,SENATE,AVE,,SENATE AVE,INDIANAPOLIS,46225,1230 S SENATE AVE,Abandoned,12598.1536143368,460.021587746161
355335,1062742,1029,W,30TH,ST,,30TH ST,INDIANAPOLIS,46208,1029 W 30TH ST,Abandoned,4374.96946061476,320.000886400807
355346,1047904,1015,W,30TH,ST,,30TH ST,INDIANAPOLIS,46208,1015 W 30TH ST,Vacant,4375.01043338351,320.001212050343
355451,1024855,2951,N,DENNY,ST,,DENNY ST,INDIANAPOLIS,46218,2951 N DENNY ST,Abandoned,14271.3278645146,529.962119920458
355453,1094925,4925,,RIBBLE,RD,,RIBBLE RD,INDIANAPOLIS,46218,4925 RIBBLE RD,Abandoned,15678.8533018939,506.081651080571
355464,1025982,2170,,GENT,AVE,,GENT AVE,INDIANAPOLIS,46202,2170 GENT AVE,Abandoned,9449.83963823085,410.003124067169
355476,1056299,1328,W,34TH,ST,,34TH ST,INDIANAPOLIS,46208,1328 W 34TH ST,Abandoned,11898.6207181658,479.974673464927
355486,1073534,540,E,32ND,ST,,32ND ST,INDIANAPOLIS,46205,540 E 32ND ST,Abandoned,4199.74569049356,290.007158078665
355490,1013781,1260,,STANDARD,AVE,,STANDARD AVE,INDIANAPOLIS,46221,1260 STANDARD AVE,Abandoned,3700.91536311107,265.420011622283
355503,1025594,619,E,32ND,ST,,32ND ST,INDIANAPOLIS,46205,619 E 32ND ST,Abandoned,4840.61554759677,322.026927151683
355509,1091241,519,W,32ND,ST,,32ND ST,INDIANAPOLIS,46208,519 W 32ND ST,Vacant,4895.51642358647,299.990242046669
355594,1004409,4301,E,30TH,ST,,30TH ST,INDIANAPOLIS,46218,4301 E 30TH ST,Vacant,4778.3872922011,319.642869395666
355595,1059965,4315,E,30TH,ST,,30TH ST,INDIANAPOLIS,46218,4315 E 30TH ST,Abandoned,4798.83409681262,319.977057646749
355596,1049661,4311,E,30TH,ST,,30TH ST,INDIANAPOLIS,46218,4311 E 30TH ST,Abandoned,4799.44473418335,319.986632556092
355601,1094676,4606,E,30TH,ST,,30TH ST,INDIANAPOLIS,46218,4606 E 30TH ST,Abandoned,7725.16552570229,403.007093421808
355634,1037570,929,,SANDERS,ST,,SANDERS ST,INDIANAPOLIS,46203,929 SANDERS ST,Abandoned,5759.70469795472,336.001949858508
355636,1063717,2193,,GENT,AVE,,GENT AVE,INDIANAPOLIS,46202,2193 GENT AVE,Abandoned,9177.47760415045,405.963612420757
355682,1075011,1039,W,37TH,ST,,37TH ST,INDIANAPOLIS,46208,1039 W 37TH ST,Abandoned,5600.64021336384,390.03019377899
356207,1067770,1638,,ENGLISH,AVE,,ENGLISH AVE,INDIANAPOLIS,46201,1638 ENGLISH AVE,Abandoned,3599.05779253669,299.941811685596
356226,1025369,1618,,ENGLISH,AVE,,ENGLISH AVE,INDIANAPOLIS,46201,1618 ENGLISH AVE,Abandoned,3599.18390545113,299.951374646451
356336,1104646,723,N,CLEVELAND,ST,,CLEVELAND ST,INDIANAPOLIS,46202,723 N CLEVELAND ST,Abandoned,1194.56049490375,185.3500118098
356374,1085954,3542,E,TERRACE,AVE,,TERRACE AVE,INDIANAPOLIS,46203,3542 E TERRACE AVE,Abandoned,5592.20528846289,359.633233880236
356408,1087844,1274,W,26TH,ST,,26TH ST,INDIANAPOLIS,46208,1274 W 26TH ST,Abandoned,4354.16865657062,329.885480111554
356409,1033543,1326,W,26TH,ST,,26TH ST,INDIANAPOLIS,46208,1326 W 26TH ST,Abandoned,4355.00410333896,329.934935852472
356416,1006467,1333,W,23RD,ST,,23RD ST,INDIANAPOLIS,46208,1333 W 23RD ST,Abandoned,3948.7859410599,295.643014627141
356431,1013849,1145,,ROACHE,ST,,ROACHE ST,INDIANAPOLIS,46208,1145 ROACHE ST,Abandoned,3749.05590507111,310.001242585583
356439,1058122,35,S,LASALLE,ST,,LASALLE ST,INDIANAPOLIS,46201,35 S LASALLE ST,Abandoned,4804.45256981523,320.221904363138
356440,1062550,1302,,ROACHE,ST,,ROACHE ST,INDIANAPOLIS,46208,1302 ROACHE ST,Abandoned,4374.47499922522,319.991953201101
356443,1007947,1305,W,27TH,ST,,27TH ST,INDIANAPOLIS,46208,1305 W 27TH ST,Abandoned,4371.72207018247,319.812385383691
356447,1054544,331,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46201,331 N DEARBORN ST,Abandoned,4334.03024090309,312.252678510189
356449,1000182,2615,,WHITE,AVE,,WHITE AVE,INDIANAPOLIS,46208,2615 WHITE AVE,Abandoned,7299.08959374649,368.315003859076
356450,1014760,2614,N,HARDING,ST,,HARDING ST,INDIANAPOLIS,46208,2614 N HARDING ST,Abandoned,5600.11817343918,360.003465966671
356457,1059951,1366,,ROACHE,ST,,ROACHE ST,INDIANAPOLIS,46208,1366 ROACHE ST,Abandoned,4374.80587598707,320.012299154523
356466,1059948,1354,W,27TH,ST,,27TH ST,INDIANAPOLIS,46208,1354 W 27TH ST,Abandoned,8749.53446530754,389.994555658694
356653,1034067,735,E,MINNESOTA,ST,,MINNESOTA ST,INDIANAPOLIS,46203,735 E MINNESOTA ST,Abandoned,5051.71134778801,352.694994218279
356663,1024997,1601,,LEONARD,ST,,LEONARD ST,INDIANAPOLIS,46203,1601 LEONARD ST,Abandoned,5924.38886153192,376.240219533655
356675,1075382,2436,N,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46218,2436 N OXFORD ST,Abandoned,8136.48171755611,391.233589655377
356679,1020462,638,,VIRGINIA,AVE,,VIRGINIA AVE,INDIANAPOLIS,46203,638 VIRGINIA AVE,Abandoned,4025.4857457954,281.481709885373
356692,1013336,912,E,25TH,ST,,25TH ST,INDIANAPOLIS,46205,912 E 25TH ST,Abandoned,1939.60095669137,177.581993624216
356707,1017993,1120,N,RURAL,ST,,RURAL ST,INDIANAPOLIS,46201,1120 N RURAL ST,Abandoned,13511.7025906467,510.600775412623
356714,1015703,414,E,CAVEN,ST,,CAVEN ST,INDIANAPOLIS,46225,414 E CAVEN ST,Abandoned,3529.56527048729,284.618242268635
356723,1088093,666,E,22ND,ST,,22ND ST,INDIANAPOLIS,46202,666 E 22ND ST,Abandoned,16062.5201717756,624.084977736716
356758,1052888,315,S,RANDOLPH,ST,,RANDOLPH ST,INDIANAPOLIS,46201,315 S RANDOLPH ST,Abandoned,4440.0116599815,302.002561351028
356759,1041221,318,S,RANDOLPH,ST,,RANDOLPH ST,INDIANAPOLIS,46201,318 S RANDOLPH ST,Abandoned,4438.99883285958,301.952369715575
356825,1037724,3115,,GUILFORD,AVE,,GUILFORD AVE,INDIANAPOLIS,46205,3115 GUILFORD AVE,Abandoned,13132.7001853683,492.168874369611
356847,1036393,2329,,CARROLLTON,AVE,,CARROLLTON AVE,INDIANAPOLIS,46205,2329 CARROLLTON AVE,Abandoned,6000.33169255915,380.03137797299
356850,1011485,153,,WISCONSIN,ST,,WISCONSIN ST,INDIANAPOLIS,46225,145 WISCONSIN ST,Abandoned,6077.76684122674,332.807101152307
356868,1087738,2305,,CARROLLTON,AVE,,CARROLLTON AVE,INDIANAPOLIS,46205,2305 CARROLLTON AVE,Abandoned,6000.95421969777,320.027299146318
356907,1017441,1250,W,25TH,ST,,25TH ST,INDIANAPOLIS,46208,1250 W 25TH ST,Abandoned,4562.21538132877,330.694150510776
356937,1044915,269,N,ELDER,AVE,,ELDER AVE,INDIANAPOLIS,46222,269 N ELDER AVE,Vacant,4199.82231765801,309.989845320456
356943,1055953,1948,W,VERMONT,ST,,VERMONT ST,INDIANAPOLIS,46222,1948 W VERMONT ST,Abandoned,5119.97811716565,335.999371188955
356973,1002932,1066,,ROACHE,ST,,ROACHE ST,INDIANAPOLIS,46208,1066 ROACHE ST,Abandoned,3777.30329797552,311.822596361436
357170,1041972,4940,E,16TH,ST,,16TH ST,INDIANAPOLIS,46218,4940 E 16TH ST,Abandoned,9981.95702505819,399.639329352795
357215,1054423,618,,CONGRESS,AVE,,CONGRESS AVE,INDIANAPOLIS,46208,618 CONGRESS AVE,Abandoned,9224.05039044393,398.430363127399
357226,1075621,2045,,BOYD,AVE,,BOYD AVE,INDIANAPOLIS,46203,2045 BOYD AVE,Abandoned,13055.4587328168,462.925545628488
357228,1053629,44,,HENDRICKS,PL,,HENDRICKS PL,INDIANAPOLIS,46201,44 HENDRICKS PL,Vacant,4000.27468686519,280.029543910292
357232,1058889,26,,PARKVIEW,AVE,,PARKVIEW AVE,INDIANAPOLIS,46201,26 PARKVIEW AVE,Abandoned,3801.27194790271,276.049920278331
357277,1056029,741,W,26TH,ST,,26TH ST,INDIANAPOLIS,46208,741 W 26TH ST,Vacant,3776.67387388889,311.780076618739
357281,1023724,763,W,26TH,ST,,26TH ST,INDIANAPOLIS,46208,763 W 26TH ST,Vacant,3777.01488445513,311.800416549729
357294,1018524,639,,ARBOR,AVE,,ARBOR AVE,INDIANAPOLIS,46221,639 ARBOR AVE,Abandoned,4939.77628572281,336.006435132537
357304,1077729,901,,ARBOR,AVE,,ARBOR AVE,INDIANAPOLIS,46221,901 ARBOR AVE,Abandoned,4680.55736489086,332.025686784875
357314,1067845,845,,EDGEMONT,AVE,,EDGEMONT AVE,INDIANAPOLIS,46208,845 EDGEMONT AVE,Abandoned,3899.70450733407,319.980635317346
357327,1033300,817,,DIVISION,ST,,DIVISION ST,INDIANAPOLIS,46221,817 DIVISION ST,Vacant,4860.07682101616,341.996962548794
357346,1021561,825,,DIVISION,ST,,DIVISION ST,INDIANAPOLIS,46221,825 DIVISION ST,Abandoned,4859.32075077309,341.986249098333
357384,1071013,727,W,25TH,ST,,25TH ST,INDIANAPOLIS,46208,727 W 25TH ST,Abandoned,3911.02996521262,320.737161761586
357407,1055392,3167,N,OLNEY,ST,,OLNEY ST,INDIANAPOLIS,46218,3167 N OLNEY ST,Abandoned,15195.1515528445,539.895729814051
357422,1004812,534,S,KEYSTONE,AVE,,KEYSTONE AVE,INDIANAPOLIS,46203,534 S KEYSTONE AVE,Abandoned,8749.84095830393,390.003283984352
357424,1049551,943,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,943 N PARKER AVE,Abandoned,4606.51174804489,333.230169248973
357426,1014079,3142,N,EUCLID,AVE,,EUCLID AVE,INDIANAPOLIS,46218,3142 N EUCLID AVE,Abandoned,10452.6126976078,424.015292129522
357457,1004872,511,N,CHESTER,AVE,,CHESTER AVE,INDIANAPOLIS,46201,511 N CHESTER AVE,Abandoned,5804.72531342373,355.996396802373
357462,1005855,923,N,DENNY,ST,,DENNY ST,INDIANAPOLIS,46201,923 N DENNY ST,Abandoned,5344.45621552453,349.147009817711
