ZIPCODE,ADDRESS,STATUS
46218,3162 WALLACE AVE,Abandoned
46208,2916 N CAPITOL AVE,Abandoned
46208,706 EUGENE ST,Abandoned
46218,2742 N DEARBORN ST,Abandoned
46208,1025 W 25TH ST,Abandoned
46208,901 ROACHE ST,Abandoned
46225,66 E CAVEN ST,Abandoned
46208,1266 W 26TH ST,Abandoned
46203,1543 S RANDOLPH ST,Abandoned
46201,410 N TACOMA AVE,Abandoned
46201,2607 E 13TH ST,Abandoned
46225,1407 S ALABAMA ST,Abandoned
46203,1514 DRAPER ST,Abandoned
46218,2721 N DEARBORN ST,Abandoned
46218,2629 BROOKSIDE AVE,Abandoned
46225,35 E MORRIS ST,Abandoned
46218,1623 N RURAL ST,Abandoned
46208,934 W 27TH ST,Abandoned
46208,1259 CONGRESS AVE,Abandoned
46201,614 N KEYSTONE AVE,Vacant
46208,956 UDELL ST,Abandoned
46208,2228 N HARDING ST,Abandoned
46222,105 N BELMONT AVE,Abandoned
46218,2378 ADAMS ST,Vacant
46203,2320 SHELBY ST,Abandoned
46205,2202 N COLLEGE AVE,Vacant
46218,3713 HILLSIDE AVE,Abandoned
46218,3307 N CHESTER AVE,Abandoned
46201,2225 E 10TH ST,Vacant
46208,959 UDELL ST,Abandoned
46208,1008 W 26TH ST,Abandoned
46218,3508 N OXFORD ST,Abandoned
46201,210 HENDRICKS PL,Vacant
46202,1442 LYNN DR W,Abandoned
46208,1420 W 26TH ST,Abandoned
46203,1649 BARTH AVE,Abandoned
46202,1938 CORNELL AVE,Abandoned
46218,2841 N OLNEY ST,Abandoned
46208,1320 W 23RD ST,Abandoned
46218,2615 ADAMS ST,Abandoned
46203,3718 PROSPECT ST,Vacant
46218,2823 HILLSIDE AVE,Abandoned
46208,1264 W 25TH ST,Abandoned
46203,1210 CHURCHMAN AVE,Abandoned
46208,1336 CONGRESS AVE,Vacant
46218,3164 STATION ST,Abandoned
46208,1062 ROACHE ST,Abandoned
46208,1438 W 34TH ST,Abandoned
46203,701 E MORRIS ST,Abandoned
46208,3628 SALEM ST,Abandoned
46203,1625 VILLA AVE,Abandoned
46203,3043 ENGLISH AVE,Abandoned
46201,1318 N KEYSTONE AVE,Abandoned
46208,3646 GRACELAND AVE,Abandoned
46208,1436 W 26TH ST,Abandoned
46205,2543 COLUMBIA AVE,Abandoned
46205,2836 N DELAWARE ST,Vacant
46201,109 N EUCLID AVE,Abandoned
46201,615 TECUMSEH ST,Vacant
46225,1634 S DELAWARE ST,Abandoned
46203,2804 S STATE AVE,Abandoned
46201,1237 N PARKER AVE,Abandoned
46201,1015 N OXFORD ST,Abandoned
46201,326 N DEARBORN ST,Abandoned
46201,437 N GRAY ST,Abandoned
46208,1203 W 29TH ST,Abandoned
46201,3030 E 10TH ST,Abandoned
46201,848 N OXFORD ST,Vacant
46201,817 N OAKLAND AVE,Abandoned
46201,3547 E WASHINGTON ST,Abandoned
46203,1721 S CHESTER AVE,Vacant
46221,1425 S REISNER ST,Vacant
46218,2973 N CHESTER AVE,Abandoned
46201,1522 N TUXEDO ST,Abandoned
46201,1524 N KEALING AVE,Abandoned
46205,2914 GUILFORD AVE,Vacant
46222,736 N ELDER AVE,Abandoned
46218,2243 LANGLEY AVE,Abandoned
46218,2342 N ARSENAL AVE,Abandoned
46203,1214 DELOSS ST,Abandoned
46202,1352 W 22ND ST,Abandoned
46203,1011 ST PETER ST,Abandoned
46259,6615 ACTON RD,Abandoned
46208,308 NORTHERN AVE,Abandoned
46208,4027 GRACELAND AVE,Abandoned
46208,326 W 41ST ST,Abandoned
46208,425 W 41ST ST,Abandoned
46235,4070 BRENTWOOD DR,Abandoned
46205,817 E 42ND ST,Vacant
46254,5937 W 41ST PL,Abandoned
46221,3534 S MOORESVILLE RD,Abandoned
46226,4538 N EDMONDSON AVE,Abandoned
46205,4242 WINTHROP AVE,Abandoned
46226,5928 DEVINGTON RD,Vacant
46226,6149 E 43RD PL,Abandoned
46205,4529 NORWALDO AVE,Abandoned
46205,4818 GUILFORD AVE,Vacant
46254,5490 GEORGETOWN RD,Abandoned
46228,5832 COOPER RD,Abandoned
46220,2302 E 69TH ST,Abandoned
46240,7700 RIVER EDGE LN,Abandoned
46240,8827 ELRICO DR,Abandoned
46222,1032 MILEY AVE,Abandoned
46201,70 S GRAY ST,Abandoned
46218,2224 N DREXEL AVE,Abandoned
46221,3059 KENTUCKY AVE,Abandoned
46219,5877 GREENFIELD AVE,Abandoned
46218,2244 N BOLTON AVE,Abandoned
46219,2456 N WEBSTER AVE,Abandoned
46219,2356 N KENYON ST,Abandoned
46229,11349 DUNSHIRE DR,Abandoned
46219,24 S CATHERWOOD AVE,Abandoned
46219,6166 NIMITZ DR,Abandoned
46219,8250 E NEW YORK ST,Abandoned
46218,2826 N RITTER AVE,Abandoned
46218,2816 N RITTER AVE,Abandoned
46218,2611 N LAYMAN AVE,Abandoned
46218,3606 N AUDUBON RD,Abandoned
46218,3703 N WHITTIER PL,Vacant
46218,3515 N BUTLER AVE,Abandoned
46226,3529 N RICHARDT AVE,Abandoned
46218,3111 STATION ST,Abandoned
46205,3629 COLISEUM AVE,Abandoned
46201,1617 NOWLAND AVE,Vacant
46205,3145 BROADWAY ST,Abandoned
46208,961 W 33RD ST,Abandoned
46218,1939 GLENRIDGE DR,Abandoned
46203,1021 ST PAUL ST,Abandoned
46218,2916 N TEMPLE AVE,Abandoned
46203,856 FLETCHER AVE,Abandoned
46221,1504 BLAINE AVE,Abandoned
46208,971 W 32ND ST,Abandoned
46205,823 E 27TH ST,Abandoned
46218,3272 SCHOFIELD AVE,Vacant
46201,33 N GRAY ST,Abandoned
46218,2189 KILDARE AVE,Vacant
46208,3225 N CAPITOL AVE,Abandoned
46218,3156 EASTERN AVE,Abandoned
46201,39 JEFFERSON AVE,Vacant
46201,826 N BEVILLE AVE,Vacant
46218,2605 STATION ST,Vacant
46201,817 N GRANT AVE,Abandoned
46218,2542 BROOKWAY ST,Abandoned
46201,1309 N GRANT AVE,Abandoned
46203,915 DAWSON ST,Vacant
46218,2342 ADAMS ST,Abandoned
46218,3642 N PARKER AVE,Abandoned
46221,1754 HOWARD ST,Vacant
46218,3901 E 34TH ST,Abandoned
46225,615 E MINNESOTA ST,Vacant
46202,831 BROADWAY ST,Vacant
46203,1605 E GIMBER ST,Abandoned
46201,1042 JEFFERSON AVE,Abandoned
46205,2246 BELLEFONTAINE ST,Vacant
46218,3747 ORCHARD AVE,Vacant
46218,2743 N OLNEY ST,Abandoned
46218,2516 BROOKSIDE AVE,Abandoned
46218,2004 E 25TH ST,Abandoned
46218,3615 N LASALLE ST,Abandoned
46218,2232 N DREXEL AVE,Abandoned
46218,3726 BALTIMORE AVE,Abandoned
46201,573 N TACOMA AVE,Abandoned
46218,3215 NICHOLAS AVE,Vacant
46208,1213 CONGRESS AVE,Abandoned
46218,3462 N RILEY AVE,Vacant
46208,1138 W 31ST ST,Abandoned
46208,3733 N CAPITOL AVE,Abandoned
46208,1233 W 31ST ST,Vacant
46218,2627 N DEARBORN ST,Abandoned
46201,1814 BROOKSIDE AVE,Abandoned
46208,3214 GRACELAND AVE,Abandoned
46208,1145 W 27TH ST,Abandoned
46201,319 S WALCOTT ST,Vacant
46218,3738 HILLSIDE AVE,Abandoned
46202,2137 DEXTER ST,Abandoned
46208,3525 N KENWOOD AVE,Abandoned
46208,3645 N CAPITOL AVE,Abandoned
46201,319 N BRADLEY AVE,Abandoned
46208,3138 ETHEL AVE,Abandoned
46221,1437 LEE ST,Vacant
46208,3619 N ILLINOIS ST,Abandoned
46203,1645 ASBURY ST,Abandoned
46208,2818 INDIANAPOLIS AVE,Abandoned
46203,1640 SPRUCE ST,Abandoned
46208,454 W 29TH ST,Abandoned
46218,3468 E 25TH ST,Abandoned
46201,309 N CHESTER AVE,Abandoned
46201,5037 E 10TH ST,Abandoned
46201,711 N LINWOOD AVE,Abandoned
46225,1721 S EAST ST,Vacant
46201,249 N OXFORD ST,Abandoned
46201,414 N DENNY ST,Abandoned
46201,339 S TEMPLE AVE,Abandoned
46208,3420 N CAPITOL AVE,Abandoned
46203,1605 E TABOR ST,Abandoned
46221,1458 S RICHLAND ST,Abandoned
46218,2826 STATION ST,Vacant
46218,3101 HOVEY ST,Abandoned
46225,20 E PLEASANT RUN PKWY NDR,Vacant
46208,526 W 29TH ST,Abandoned
46208,1118 CONGRESS AVE,Abandoned
46208,1130 W 31ST ST,Abandoned
46202,1418 LYNN DR W,Abandoned
46202,1910 N DELAWARE ST,Abandoned
46203,2303 S PARKER AVE,Abandoned
46218,3434 WALLACE AVE,Abandoned
46208,333 W 26TH ST,Abandoned
46218,3455 ORCHARD AVE,Abandoned
46208,121 W 34TH ST,Abandoned
46208,2666 BURTON AVE,Abandoned
46218,3541 N OLNEY ST,Abandoned
46203,1611 CRUFT ST,Abandoned
46201,401 N WALCOTT ST,Abandoned
46205,3323 BROADWAY ST,Abandoned
46201,215 N HAMILTON AVE,Abandoned
46203,1210 CRUFT ST,Abandoned
46201,607 WALLACE AVE,Abandoned
46208,1046 W 33RD ST,Abandoned
46203,1910 CALVIN ST,Abandoned
46218,3113 N OLNEY ST,Abandoned
46208,3239 ELMIRA ST,Abandoned
46201,4668 WENTWORTH BLVD,Abandoned
46202,1444 REMBRANDT ST,Vacant
46202,1657 N COLLEGE AVE,Vacant
46208,962 W 27TH ST,Abandoned
46202,1806 CORNELL AVE,Abandoned
46218,3616 N LASALLE ST,Abandoned
46218,1956 HOLLOWAY AVE,Abandoned
46225,243 E CAVEN ST,Abandoned
46208,2858 BOULEVARD PL,Abandoned
46208,2805 BOULEVARD PL,Vacant
46218,3732 BALTIMORE AVE,Abandoned
46203,3514 PROSPECT ST,Abandoned
46201,2620 E 10TH ST,Vacant
46208,919 W 33RD ST,Abandoned
46208,3020 N CAPITOL AVE,Vacant
46218,1739 N TACOMA AVE,Abandoned
46201,317 N FOREST AVE,Abandoned
46203,1124 E GIMBER ST,Abandoned
46201,1102 N DENNY ST,Abandoned
46225,1417 S EAST ST,Abandoned
46208,3220 N KENWOOD AVE,Abandoned
46208,3127 N CAPITOL AVE,Vacant
46222,1434 W OHIO ST,Vacant
46208,3106 N CAPITOL AVE,Abandoned
46203,1505 SPANN AVE,Abandoned
46205,2712 COLUMBIA AVE,Abandoned
46208,3302 N HARDING ST,Abandoned
46201,3836 ENGLISH AVE,Abandoned
46205,3238 WINTHROP AVE,Abandoned
46201,3715 E VERMONT ST,Abandoned
46218,3716 N DREXEL AVE,Abandoned
46218,3738 N EUCLID AVE,Abandoned
46201,409 N OAKLAND AVE,Abandoned
46201,314 N DEARBORN ST,Abandoned
46201,643 N PARKER AVE,Abandoned
46201,921 N PARKER AVE,Abandoned
46201,556 N OXFORD ST,Vacant
46201,2806 E MICHIGAN ST,Vacant
46201,1125 N OAKLAND AVE,Vacant
46201,403 N DEARBORN ST,Abandoned
46201,1121 N PARKER AVE,Abandoned
46201,831 N OAKLAND AVE,Abandoned
46203,4113 E NAOMI ST,Abandoned
46218,2942 N EUCLID AVE,Vacant
46218,2922 N DENNY ST,Vacant
46218,2870 N DENNY ST,Vacant
46218,2965 N CHESTER AVE,Abandoned
46221,1232 BLAINE AVE,Vacant
46201,1543 N GALE ST,Abandoned
46201,1502 N EWING ST,Abandoned
46205,3002 FALL CREEK PKWY NDR,Abandoned
46208,2449 HIGHLAND PL,Abandoned
46208,2328 N CAPITOL AVE,Abandoned
46208,231 W 30TH ST,Abandoned
46202,1425 HERSCHELL AVE,Abandoned
46201,2901 E MICHIGAN ST,Abandoned
46225,2064 S MERIDIAN ST,Abandoned
46208,1107 POMANDER PL,Abandoned
46201,3059 NEWTON AVE,Abandoned
46208,3131 BOULEVARD PL,Abandoned
46205,4053 RUCKLE ST,Abandoned
46235,4029 STRATFORD CT,Vacant
46226,3910 IRWIN AVE,Abandoned
46208,4114 BYRAM AVE,Vacant
46241,4207 W TROY AVE,Abandoned
46221,3020 06TH AVE E,Abandoned
46239,3020 S RICHARDT AVE,Abandoned
46226,3815 N BOLTON AVE,Abandoned
46226,3903 N GRAND AVE,Vacant
46235,4032 HAMPSHIRE CT,Abandoned
46205,4061 MILLERSVILLE RD,Abandoned
46226,5451 GLENCOE ST,Abandoned
46226,4040 BALBOA DR,Abandoned
46226,5537 E 42ND ST,Vacant
46226,3835 N AUDUBON RD,Abandoned
46226,4222 N RITTER AVE,Abandoned
46226,5022 DERBY LN,Abandoned
46220,6374 N COLLEGE AVE,Abandoned
46220,4141 KESSLER BLVD EDR,Abandoned
46260,604 77TH ST SDR,Abandoned
46219,5543 RAWLES TERRACE ,Abandoned
46218,2151 N BUTLER AVE,Abandoned
46219,2250 N ELIZABETH ST,Abandoned
46218,1878 BAUER RD,Abandoned
46229,10025 HAWKINS CT,Abandoned
46219,702 N ROUTIERS AVE,Abandoned
46219,2443 N WEBSTER AVE,Abandoned
46219,6161 WINDSOR DR,Abandoned
46218,5320 E 33RD ST,Vacant
46218,3646 N BUTLER AVE,Vacant
46235,3752 N WITTFIELD ST,Abandoned
46201,1422 E 10TH ST,Abandoned
46218,3209 N BOLTON AVE,Abandoned
46218,5207 E 34TH ST,Abandoned
46226,8738 E 35TH ST,Abandoned
46203,2249 CHURCHMAN AVE,Abandoned
46226,3631 HARVEST AVE,Abandoned
46208,1149 CONGRESS AVE,Abandoned
46203,1121 NELSON AVE,Vacant
46201,910 N BEVILLE AVE,Abandoned
46208,922 EUGENE ST,Abandoned
46225,219 E MORRIS ST,Abandoned
46218,4303 E 34TH ST,Abandoned
46208,956 W 34TH ST,Vacant
46201,230 N OXFORD ST,Vacant
46218,3850 E 31ST ST,Abandoned
46208,1049 W 28TH ST,Abandoned
46208,3115 GRACELAND AVE,Abandoned
46218,4719 MUNTER LN,Abandoned
46203,1738 OLIVE ST,Vacant
46225,1909 UNION ST,Abandoned
46225,318 IOWA ST,Vacant
46208,2518 HIGHLAND PL,Abandoned
46201,1025 TECUMSEH ST,Abandoned
46201,236 S RURAL ST,Abandoned
46201,216 EASTERN AVE,Abandoned
46203,2530 PROSPECT ST,Abandoned
46201,4611 E 12TH ST,Vacant
46208,1235 W 35TH ST,Abandoned
46203,1638 E SOUTHERN AVE,Abandoned
46203,614 PARKWAY AVE,Vacant
46203,1502 PLEASANT ST,Abandoned
46203,1552 NELSON AVE,Abandoned
46202,621 LOCKERBIE ST,Abandoned
46225,1906 UNION ST,Abandoned
46208,3301 N CAPITOL AVE,Abandoned
46203,1442 LAUREL ST,Abandoned
46203,1514 LAWTON AVE,Abandoned
46201,318 N DREXEL AVE,Abandoned
46202,2165 SUGAR GROVE AVE,Abandoned
46201,1432 WALLACE AVE,Abandoned
46218,4936 E 16TH ST,Abandoned
46218,2252 WHEELER ST,Abandoned
46208,1318 PRUITT ST,Abandoned
46202,1877 MANSFIELD ST,Abandoned
46208,3719 GRACELAND AVE,Vacant
46218,3416 STATION ST,Abandoned
46203,1438 LAUREL ST,Abandoned
46208,1336 W 32ND ST,Abandoned
46203,2522 VILLA AVE,Abandoned
46205,3424 GUILFORD AVE,Abandoned
46205,2209 CARROLLTON AVE,Abandoned
46218,3025 N ARSENAL AVE,Abandoned
46208,2651 N HARDING ST,Abandoned
46208,1122 W 34TH ST,Vacant
46205,2226 BELLEFONTAINE ST,Vacant
46203,1605 QUILL ST,Abandoned
46218,3641 N SHERMAN DR,Abandoned
46208,442 W 25TH ST,Abandoned
46208,2256 INDIANAPOLIS AVE,Abandoned
46225,1302 S TALBOTT ST,Abandoned
46208,1328 BURDSAL PKWY,Abandoned
46218,2611 E 17TH ST,Abandoned
46201,1121 N RURAL ST,Abandoned
46208,2723 INDIANAPOLIS AVE,Vacant
46218,3109 HOVEY ST,Abandoned
46208,652 CONGRESS AVE,Abandoned
46201,120 N DENNY ST,Abandoned
46203,1510 NELSON AVE,Vacant
46201,1415 N HAMILTON AVE,Abandoned
46201,1413 N HAMILTON AVE,Abandoned
46201,105 N DENNY ST,Abandoned
46218,1709 E 34TH ST,Vacant
46208,118 W 36TH ST,Abandoned
46225,1634 S TALBOTT ST,Abandoned
46225,1805 UNION ST,Abandoned
46218,3241 BALTIMORE AVE,Abandoned
46201,228 S SHERMAN DR,Abandoned
46203,1042 WOODLAWN AVE,Abandoned
46205,518 E 28TH ST,Abandoned
46201,645 N TEMPLE AVE,Abandoned
46201,963 N CHESTER AVE,Abandoned
46218,2709 N DEARBORN ST,Abandoned
46201,1224 N RURAL ST,Abandoned
46218,4502 E 21ST ST,Vacant
46201,271 HENDRICKS PL,Abandoned
46201,1102 WINDSOR ST,Abandoned
46208,1362 W 26TH ST,Abandoned
46218,3685 E 36TH ST,Vacant
46208,969 W 25TH ST,Abandoned
46218,2345 MASSACHUSETTS AVE,Abandoned
46225,306 LINCOLN ST,Abandoned
46218,2715 N GALE ST,Abandoned
46201,1459 N CHESTER AVE,Vacant
46201,1938 E 11TH ST,Vacant
46218,3122 N KEYSTONE AVE,Abandoned
46208,2732 N CAPITOL AVE,Abandoned
46208,1126 CONGRESS AVE,Abandoned
46208,942 W 34TH ST,Abandoned
46208,633 W 30TH ST,Abandoned
46201,1527 N CHESTER AVE,Abandoned
46201,5009 E MICHIGAN ST,Vacant
46208,1459 W 29TH ST,Abandoned
46203,1417 OLIVE ST,Abandoned
46201,308 N TACOMA AVE,Abandoned
46201,223 S SUMMIT ST,Abandoned
46218,1718 LANGLEY AVE,Vacant
46201,402 N BEVILLE AVE,Abandoned
46203,1201 MADEIRA ST,Abandoned
46218,1901 E 38TH ST,Abandoned
46218,3146 N GALE ST,Abandoned
46208,2711 INDIANAPOLIS AVE,Vacant
46203,514 E TERRACE AVE,Vacant
46201,3125 E NEW YORK ST,Vacant
46201,58 N BRADLEY AVE,Abandoned
46208,1254 W 25TH ST,Abandoned
46218,1702 E 25TH ST,Abandoned
46201,2927 E NEW YORK ST,Abandoned
46225,1922 CHARLES ST,Vacant
46218,3525 BROUSE AVE,Abandoned
46201,628 N TACOMA AVE,Abandoned
46205,2756 COLUMBIA AVE,Abandoned
46205,722 FAIRFIELD AVE,Abandoned
46203,3816 HOYT AVE,Abandoned
46203,526 S KEYSTONE AVE,Abandoned
46202,1852 KOEHNE ST,Abandoned
46208,2715 RADER ST,Abandoned
46202,1704 CARROLLTON AVE,Abandoned
46201,813 N TUXEDO ST,Abandoned
46201,3102 E NEW YORK ST,Abandoned
46201,523 N GRAY ST,Abandoned
46201,809 N TUXEDO ST,Abandoned
46201,535 N DEARBORN ST,Abandoned
46201,935 N PARKER AVE,Abandoned
46201,3733 E VERMONT ST,Abandoned
46201,2826 E NORTH ST,Abandoned
46201,1112 N OAKLAND AVE,Abandoned
46203,1221 S DEQUINCY ST,Abandoned
46221,1441 BLAINE AVE,Abandoned
46201,3730 E MARKET ST,Abandoned
46218,2954 N DREXEL AVE,Abandoned
46201,2616 BROOKSIDE PKWY NDR,Abandoned
46201,1523 N TACOMA AVE,Abandoned
46201,2525 E 16TH ST,Abandoned
46218,2905 N CHESTER AVE,Vacant
46221,1301 S REISNER ST,Abandoned
46221,1224 S REISNER ST,Vacant
46201,1217 N EWING ST,Abandoned
46201,1423 N GALE ST,Abandoned
46201,3705 BROOKSIDE PKWY SDR,Abandoned
46201,1126 N KEALING AVE,Vacant
46202,1644 CORNELL AVE,Abandoned
46221,1122 BLAINE AVE,Vacant
46225,215 WISCONSIN ST,Abandoned
46208,3168 GRACELAND AVE,Vacant
46259,8920 INDIAN CREEK RD S,Abandoned
46226,3975 N EDMONDSON AVE,Abandoned
46226,5074 ROSELAWN AVE,Abandoned
46205,3906 HILLSIDE AVE,Abandoned
46221,3958 RAINBOW VIEW DR,Abandoned
46235,4035 ESSEX CT,Vacant
46208,406 W 38TH ST,Abandoned
46205,4362 RALSTON AVE,Abandoned
46205,2307 DUKE ST,Abandoned
46208,611 BERKLEY RD,Abandoned
46220,4015 E 56TH ST,Abandoned
46228,6102 ESTATE AVE,Abandoned
46220,6016 EVANSTON AVE,Vacant
46260,1901 MAYFAIR DR,Abandoned
46208,1314 ROACHE ST,Abandoned
46219,2225 ADMIRAL DR,Vacant
46218,2239 N BUTLER AVE,Abandoned
46219,6625 E 11TH ST,Vacant
46218,1826 N IRVINGTON AVE,Abandoned
46229,10028 HAWKINS CT,Vacant
46218,2825 N RITTER AVE,Abandoned
46226,3712 PAYTON AVE,Vacant
46235,3561 LUEWAN DR,Abandoned
46226,6103 E 34TH ST,Vacant
46218,3214 N BOLTON AVE,Abandoned
46218,3035 N RITTER AVE,Abandoned
46201,742 N BRADLEY AVE,Abandoned
46218,2738 N DEARBORN ST,Abandoned
46203,1306 E MINNESOTA ST,Abandoned
46208,3236 N KENWOOD AVE,Abandoned
46205,3041 BROADWAY ST,Vacant
46201,111 N GALE ST,Abandoned
46203,1136 CHURCHMAN AVE,Vacant
46201,2520 E 11TH ST,Vacant
46203,2022 BARTH AVE,Abandoned
46218,2016 N OLNEY ST,Abandoned
46225,417 PARKWAY AVE,Abandoned
46218,2519 N GALE ST,Abandoned
46222,1923 W 10TH ST,Abandoned
46218,2029 HOUSTON ST,Vacant
46203,824 E BERWYN ST,Abandoned
46208,2290 INDIANAPOLIS AVE,Vacant
46218,2407 N LASALLE ST,Abandoned
46202,918 E 17TH ST,Vacant
46218,3389 N DENNY ST,Abandoned
46201,337 N BANCROFT ST,Abandoned
46201,414 N TACOMA AVE,Abandoned
46201,2629 E NORTH ST,Vacant
46221,1338 HIATT ST,Vacant
46218,1901 N DEQUINCY ST,Abandoned
46201,528 N BRADLEY AVE,Abandoned
46201,845 N DREXEL AVE,Abandoned
46203,1270 S DEQUINCY ST,Abandoned
46201,101 N DENNY ST,Abandoned
46201,609 EASTERN AVE,Vacant
46201,814 N TEMPLE AVE,Abandoned
46203,962 ELM ST,Vacant
46203,734 LINCOLN ST,Abandoned
46225,1214 UNION ST,Abandoned
46222,2027 WILCOX ST,Vacant
46225,2233 S MERIDIAN ST,Abandoned
46203,1234 LINDEN ST,Abandoned
46201,3157 E WASHINGTON ST,Abandoned
46218,4625 E 35TH ST,Abandoned
46201,525 N KEYSTONE AVE,Abandoned
46218,2135 N DREXEL AVE,Abandoned
46218,3637 STATION ST,Abandoned
46201,2222 E 12TH ST,Vacant
46201,328 N KEYSTONE AVE,Abandoned
46218,2811 RALSTON AVE,Abandoned
46201,117 N GRANT AVE,Vacant
46218,4707 E 21ST ST,Abandoned
46218,1946 HOLLOWAY AVE,Abandoned
46208,1353 W 26TH ST,Abandoned
46208,1021 W 33RD ST,Abandoned
46201,509 N KEYSTONE AVE,Abandoned
46208,1114 W 31ST ST,Abandoned
46205,2620 GUILFORD AVE,Vacant
46203,1925 FLETCHER AVE,Vacant
46208,1035 ROACHE ST,Abandoned
46208,803 W 26TH ST,Vacant
46203,1427 FINLEY AVE,Abandoned
46203,917 ALBANY ST,Vacant
46201,402 JEFFERSON AVE,Vacant
46201,646 N RURAL ST,Abandoned
46221,905 ARBOR AVE,Abandoned
46225,27 E RAYMOND ST,Abandoned
46208,952 UDELL ST,Vacant
46208,1445 W 32ND ST,Abandoned
46208,1133 W 35TH ST,Abandoned
46225,58 E REGENT ST,Abandoned
46208,3512 N KENWOOD AVE,Abandoned
46218,2843 HILLSIDE AVE,Vacant
46218,2367 N OXFORD ST,Abandoned
46218,3724 FOREST MANOR AVE,Abandoned
46205,2430 GUILFORD AVE,Abandoned
46218,2951 N DEARBORN ST,Abandoned
46203,1537 DRAPER ST,Vacant
46208,769 W 26TH ST,Abandoned
46205,2802 WINTHROP AVE,Abandoned
46201,3714 E MARKET ST,Abandoned
46203,1606 SPANN AVE,Abandoned
46218,2828 N RURAL ST,Vacant
46208,749 W 32ND ST,Abandoned
46201,425 N EUCLID AVE,Abandoned
46208,1233 W 32ND ST,Abandoned
46218,3025 N GALE ST,Abandoned
46218,3612 N EUCLID AVE,Vacant
46218,3605 N RILEY AVE,Abandoned
46201,45 N HAMILTON AVE,Abandoned
46201,4802 BROOKVILLE RD,Abandoned
46208,2444 ETHEL AVE,Abandoned
46218,3857 E 31ST ST,Abandoned
46218,2703 STUART ST,Abandoned
46201,1409 N HAMILTON AVE,Abandoned
46208,1047 UDELL ST,Abandoned
46201,1216 N BEVILLE AVE,Abandoned
46218,2867 STATION ST,Abandoned
46203,2001 CHURCHMAN AVE,Vacant
46201,1756 BROOKSIDE AVE,Vacant
46201,1208 N RURAL ST,Abandoned
46203,1509 FLETCHER AVE,Vacant
46202,2140 CENTRAL AVE,Abandoned
46203,1704 SPRUCE ST,Abandoned
46203,917 HARLAN ST,Abandoned
46208,1418 W 28TH ST,Abandoned
46225,1214 S TALBOTT ST,Vacant
46203,2908 HARLAN ST,Abandoned
46218,3722 N CHESTER AVE,Abandoned
46225,1722 S DELAWARE ST,Abandoned
46203,1857 CHURCHMAN AVE,Abandoned
46225,1141 S CAPITOL AVE,Abandoned
46201,1538 N GRANT AVE,Abandoned
46201,42 JEFFERSON AVE,Abandoned
46201,1442 N CHESTER AVE,Abandoned
46203,2138 RINGGOLD AVE,Abandoned
46202,2182 SUGAR GROVE AVE,Abandoned
46218,1953 N DEARBORN ST,Abandoned
46201,4016 E MICHIGAN ST,Abandoned
46202,2111 COLUMBIA AVE,Vacant
46218,2017 GLENRIDGE DR,Abandoned
46205,821 E 36TH ST,Abandoned
46203,1624 HOEFGEN ST,Vacant
46218,3748 N OLNEY ST,Abandoned
46208,1202 W 25TH ST,Abandoned
46208,3321 N CAPITOL AVE,Abandoned
46202,2022 N COLLEGE AVE,Abandoned
46201,503 N BOSART AVE,Vacant
46201,1529 JEFFERSON AVE,Abandoned
46208,2868 INDIANAPOLIS AVE,Abandoned
46205,2909 WINTHROP AVE,Abandoned
46203,2020 WOODLAWN AVE,Abandoned
46208,2446 ETHEL AVE,Abandoned
46203,1321 HOYT AVE,Vacant
46201,65 N FOREST AVE,Abandoned
46205,3527 N COLLEGE AVE,Abandoned
46218,2825 N LASALLE ST,Abandoned
46203,1743 WADE ST,Abandoned
46218,2531 E 18TH ST,Abandoned
46208,2827 BOULEVARD PL,Vacant
46203,2917 DRAPER ST,Abandoned
46208,236 W 29TH ST,Abandoned
46201,104 N CHESTER AVE,Vacant
46201,558 N KEYSTONE AVE,Vacant
46205,3245 BROADWAY ST,Abandoned
46218,3612 ORCHARD AVE,Abandoned
46225,1234 UNION ST,Vacant
46221,1825 MILLER ST,Abandoned
46201,3010 E MICHIGAN ST,Abandoned
46201,3102 E MICHIGAN ST,Abandoned
46201,653 N OAKLAND AVE,Abandoned
46201,525 N PARKER AVE,Abandoned
46201,3709 E 10TH ST,Abandoned
46201,3520 ROBSON ST,Abandoned
46201,840 N LASALLE ST,Abandoned
46201,3025 E MICHIGAN ST,Abandoned
46201,533 N DEARBORN ST,Abandoned
46201,2828 ROBSON ST,Abandoned
46201,821 N RURAL ST,Vacant
46218,2930 N GLADSTONE AVE,Abandoned
46201,2441 E 16TH ST,Abandoned
46201,2434 E 16TH ST,Vacant
46201,1101 N DEARBORN ST,Abandoned
46218,2860 N DENNY ST,Abandoned
46201,1311 N EWING ST,Abandoned
46201,1110 N GALE ST,Abandoned
46205,2257 CARROLLTON AVE,Abandoned
46208,1164 W 36TH ST,Abandoned
46225,231 WISCONSIN ST,Abandoned
46225,1316 S CAPITOL AVE,Abandoned
46208,765 W 25TH ST,Abandoned
46218,2313 SHELDON ST,Abandoned
46225,2139 MADISON AVE,Vacant
46208,3949 BOULEVARD PL,Abandoned
46221,3310 DAVIS DR,Abandoned
46235,3926 DOWNES DR,Abandoned
46226,4053 BISCAYNE RD,Abandoned
46221,3304 LOCKBURN ST,Abandoned
46208,311 W 39TH ST,Abandoned
46235,9215 E 42ND ST,Abandoned
46205,3844 N NEW JERSEY ST,Vacant
